20,132,48,25,30,36,33,24,14,15,26,62,81,353,303,17,
28,20,92,41,36,46,38,26,19,16,25,134,156,280,581,24,
23,17,224,36,32,41,17,8,11,11,16,49,128,186,344,27,
35,38,16,424,193,109,160,12,27,6,5,68,194,199,367,42,
38,97,15,344,192,101,25,22,110,16,34,64,124,146,307,168,
6,0,0,47,38,60,2,0,0,1,36,94,146,196,414,309,
40,24,24,289,62,190,28,18,23,34,84,173,261,171,240,683,
80,37,42,675,635,2115,86,82,227,90,280,364,614,397,416,846,
165,0,0,2354,1333,1131,47,0,57,84,170,269,491,341,420,682,
2466,20,24,153,122,164,14,41,92,117,82,177,290,288,280,332,
