30,72,19,3,11,5,0,2,0,0,21,21,5,2,6,0,
29,2,71,2,11,29,0,0,0,0,44,50,49,0,0,0,
0,0,56,21,0,10,0,0,0,0,24,98,32,0,0,0,
5,3,0,3,5,9,2,2,0,24,7,453,76,4,6,0,
23,15,48,29,38,64,25,15,13,30,98,836,104,22,17,16,
0,0,6,5,20,46,0,0,0,0,23,1423,152,24,0,0,
13,12,0,20,12,17,0,2,3,0,5,93,13,8,1,5,
12,17,29,1528,1951,2706,18,20,21,23,57,608,201,177,92,39,
0,0,14,2764,2040,1536,0,0,0,0,73,205,222,151,102,2,
2947,6,0,0,0,1,0,19,0,0,0,0,0,9,20,0,
