10,4,6,8,20,12,10,14,78,105,66,20,13,14,8,1,
14,11,15,21,32,34,21,38,78,156,137,23,24,37,17,18,
53,30,460,65,88,101,45,60,126,121,161,57,60,54,38,82,
100,223,90,1020,765,562,524,734,1534,428,498,464,197,180,98,18,
104,278,115,1073,1617,514,716,558,1654,466,866,314,170,192,104,64,
0,0,10,256,694,81,33,54,132,48,68,32,47,39,0,0,
54,48,49,144,526,181,68,96,164,115,149,452,537,462,124,42,
85,72,73,472,646,2311,87,101,167,112,131,102,413,905,509,220,
134,2,13,2591,1833,1574,119,96,384,293,888,788,784,745,305,6,
2621,56,46,130,185,175,56,52,189,138,368,490,570,438,62,26,
