2,3,4,5,12,0,0,0,0,0,0,0,0,0,0,0,
14,6,14,23,36,40,52,42,234,138,128,32,27,45,16,11,
31,13,324,59,72,69,54,76,247,157,290,56,53,59,24,13,
53,130,110,130,401,94,136,198,493,793,476,343,133,155,48,4,
34,179,220,185,320,75,57,66,130,63,65,50,52,58,33,18,
67,0,59,551,456,194,509,864,1612,1268,1117,441,417,285,59,0,
135,92,125,258,685,249,594,1246,1394,865,760,636,648,401,160,67,
72,55,81,503,574,2060,100,124,228,124,128,102,357,1068,280,53,
100,0,46,2406,1570,1526,102,202,394,240,800,952,807,878,453,0,
2440,35,66,212,290,250,140,186,375,295,701,616,603,631,328,24,
