41,71,76,12,24,18,6,8,135,42,82,10,6,7,4,3,
9,6,8,10,13,26,10,14,151,45,99,8,6,7,2,4,
20,33,268,24,23,38,19,21,56,38,34,15,15,18,6,4,
13,91,58,422,350,277,10,13,89,70,114,13,11,14,0,0,
58,99,143,1618,1250,566,342,282,1142,338,546,73,54,53,33,28,
40,10,20,263,516,310,459,1318,2010,993,1033,234,173,52,0,0,
32,42,32,79,126,429,18,24,38,23,25,20,236,179,17,14,
61,44,61,578,676,2239,44,57,96,69,70,65,482,773,97,33,
234,0,32,2591,1687,1471,351,438,823,911,940,761,632,645,26,0,
2936,32,29,169,212,244,119,63,126,367,593,512,336,390,12,12,
