14,58,74,16,28,22,14,8,148,39,65,13,10,8,2,2,
5,18,114,5,8,18,8,8,10,2,6,0,0,0,0,0,
16,28,256,30,24,33,19,24,56,36,34,13,16,17,9,8,
5,66,53,511,363,274,9,12,64,60,95,4,4,6,0,0,
48,128,122,616,879,428,320,238,1118,336,540,77,55,49,27,28,
35,10,27,333,661,376,398,1304,2076,1018,1058,234,206,72,0,0,
85,68,68,166,217,568,343,940,1488,812,1084,414,444,262,55,48,
47,29,42,521,621,2214,44,56,96,72,70,60,492,820,102,40,
231,8,22,2566,1737,1494,296,400,752,874,926,825,770,698,64,0,
2903,47,44,169,210,230,122,64,132,360,589,523,506,466,17,9,
