7,4,4,5,19,20,67,49,10,6,5,8,1,1,0,1,
25,27,311,24,29,72,28,40,717,386,150,224,28,28,12,9,
14,8,124,39,22,65,14,32,426,174,112,130,40,35,7,6,
196,34,18,5,10,31,4,21,428,124,94,236,10,19,0,0,
83,25,20,10,12,28,8,20,238,78,191,61,14,24,6,3,
0,0,5,7,11,46,1,21,328,158,247,84,46,185,10,0,
33,57,24,208,118,1432,20,47,297,190,443,125,79,110,18,15,
51,16,36,515,500,1977,24,43,269,378,368,147,108,153,19,22,
119,0,61,2242,1324,1101,0,0,140,132,74,128,128,28,0,0,
3112,10,0,33,44,62,9,2,38,73,18,22,172,48,0,0,
