19,230,108,11,19,23,10,37,44,13,4,4,2,1,4,6,
8,14,7,11,14,47,13,132,141,104,96,9,10,13,8,10,
0,92,153,18,0,32,0,0,196,19,29,16,0,0,4,0,
140,72,4,346,87,1198,0,13,187,56,38,9,0,0,0,9,
92,35,18,620,84,479,10,26,78,290,117,34,13,9,14,20,
0,2,0,0,16,38,0,21,40,201,168,49,13,1,0,0,
17,18,28,285,293,154,4,20,36,45,78,29,27,22,25,161,
30,34,34,449,468,1967,26,100,252,110,186,219,169,93,666,1367,
90,0,0,2200,1289,1235,6,14,165,0,22,408,239,236,422,775,
2074,33,19,71,78,138,1,43,170,0,54,6,74,111,157,343,
