17,16,15,22,28,29,65,112,144,306,155,52,24,22,15,21,
25,20,24,38,38,46,117,66,331,353,306,194,50,74,30,39,
22,11,11,35,27,50,73,64,220,65,133,184,84,120,104,37,
32,36,9,535,723,468,1,4,72,45,76,48,22,38,41,70,
42,93,45,114,186,100,25,27,58,185,48,62,104,257,312,409,
0,0,8,29,64,72,0,0,12,301,24,72,44,307,188,306,
38,22,16,165,62,158,16,19,26,93,36,106,126,224,126,612,
60,44,53,676,717,1879,65,242,56,94,154,216,348,322,177,721,
80,0,0,2266,1442,1187,0,0,0,5,198,146,161,368,151,123,
2360,38,12,60,69,70,3,16,28,3,102,77,148,150,149,19,
