4,33,13,12,21,10,36,30,34,11,6,8,12,16,14,18,
32,39,96,39,20,24,29,2,8,56,22,9,10,26,21,12,
0,0,5,5,0,9,4,1,3,5,2,2,0,1,1,1,
10,10,4,24,18,30,9,1,1,70,0,26,113,280,424,342,
25,24,22,326,188,155,28,22,18,156,18,40,106,218,332,332,
0,0,0,24,34,65,6,0,0,128,0,27,147,294,371,476,
41,30,20,353,72,222,32,21,21,25,26,138,236,211,286,836,
83,54,58,636,618,2030,54,39,40,104,130,242,494,379,447,1150,
102,0,0,2334,1336,1175,21,0,0,19,17,218,410,266,335,519,
2337,34,7,59,58,78,4,0,0,55,31,125,170,130,79,12,
