21,21,26,37,46,34,94,106,163,289,209,79,40,39,29,33,
40,35,42,52,56,70,226,84,275,353,502,233,104,157,80,54,
37,30,208,56,52,70,114,89,208,84,209,246,114,177,271,92,
39,46,48,37,38,40,16,10,215,52,128,161,199,249,237,712,
66,112,85,668,719,216,35,31,58,165,92,85,125,221,234,638,
2,0,14,73,122,96,0,0,10,202,45,44,90,197,256,392,
45,29,34,202,76,94,26,22,32,85,62,103,194,222,146,658,
7,10,25,444,468,1781,6,5,8,1,8,6,9,16,9,38,
145,0,48,2215,1404,1170,2,17,0,0,270,224,298,538,320,188,
2331,14,10,88,110,76,0,0,6,16,175,153,239,205,122,10,
