0,0,0,4,13,0,0,4,17,37,22,2,0,2,0,1,
26,21,17,38,56,61,142,180,112,346,169,42,37,41,16,10,
14,10,252,30,29,44,45,50,81,207,92,26,21,25,6,4,
96,76,92,638,774,260,1256,1342,1926,748,302,257,122,139,22,11,
11,44,200,288,103,78,54,53,58,33,40,26,26,32,13,11,
6,0,1,11,25,27,28,38,44,20,29,233,178,24,0,0,
69,112,52,133,483,140,128,128,131,68,99,101,261,125,38,24,
126,92,98,693,858,2104,420,518,1162,782,954,683,685,834,106,78,
85,1,22,2428,1627,1520,131,170,241,414,849,955,569,849,0,0,
2367,35,16,149,210,233,184,197,266,292,688,604,457,571,17,1,
