6,12,5,9,22,9,12,22,302,143,76,11,9,14,11,9,
36,29,20,25,42,54,97,494,1256,148,61,38,46,52,35,27,
94,118,69,71,113,131,286,556,1616,609,1012,243,273,206,122,140,
60,68,25,23,74,88,665,935,1837,1642,546,649,271,230,81,47,
0,1,11,22,24,32,1,2,5,6,6,0,0,0,0,0,
57,26,6,10,81,108,573,808,1130,2126,639,453,332,472,488,76,
100,87,50,82,219,232,352,606,624,603,666,689,644,436,279,117,
124,89,82,1960,2630,2255,206,226,306,290,569,837,852,728,849,553,
8,12,32,2557,1630,1556,0,0,0,0,0,0,10,24,26,0,
2723,28,8,12,41,54,48,64,122,218,115,339,497,519,262,118,
