1,10,2,20,29,27,48,154,458,40,24,16,14,22,17,14,
0,0,0,0,0,8,0,4,6,0,0,0,0,5,0,0,
34,97,37,191,165,232,240,520,1324,706,568,506,422,857,215,144,
5,56,1,126,116,148,528,779,1358,1320,574,481,148,154,96,105,
27,251,22,39,42,52,32,38,52,53,38,31,32,42,28,33,
0,2,0,354,70,88,15,28,53,83,36,31,23,47,33,21,
64,119,36,200,196,356,187,491,498,716,767,670,530,443,418,765,
50,86,44,780,849,2304,177,261,386,483,572,584,634,621,571,1606,
39,40,0,2486,1661,1418,229,133,192,146,334,390,608,592,434,598,
2460,27,9,27,30,0,0,0,1,1,0,29,33,14,7,0,
