6,8,2,21,27,18,27,133,436,43,28,20,18,21,16,14,
71,71,44,157,152,171,141,800,1149,886,474,506,317,292,155,135,
57,63,28,138,121,174,168,398,1154,577,504,464,375,616,158,102,
39,54,2,107,108,153,486,731,1252,1172,582,520,140,136,82,73,
1,9,6,3,4,8,4,1,1,0,1,0,1,4,3,0,
40,32,0,833,216,229,218,404,808,1442,656,540,300,514,246,99,
13,23,0,26,20,30,4,8,20,24,19,15,16,20,16,16,
105,78,52,868,947,2348,165,235,365,414,589,615,659,602,530,1296,
138,7,0,2547,1734,1480,222,106,154,112,316,424,648,591,426,444,
2526,37,0,108,118,139,39,64,85,52,51,182,246,344,243,86,
