0,0,2,0,15,2,0,12,37,1,2,1,2,0,0,0,
5,4,4,14,27,39,29,261,172,17,15,10,5,16,8,6,
19,18,16,73,64,73,105,259,911,127,254,146,25,45,27,25,
12,10,0,45,76,77,353,516,1081,263,349,451,40,89,22,20,
0,2,5,5,3,2,0,0,1,1,1,1,1,0,0,0,
0,0,0,41,72,84,308,521,838,883,459,336,163,106,14,5,
49,43,29,150,266,263,272,581,536,656,695,584,359,332,210,143,
53,56,48,915,1182,2293,224,275,704,600,558,517,320,477,383,260,
0,0,0,2591,1794,1431,88,41,234,78,320,475,452,447,210,42,
2562,21,0,2,8,14,20,0,0,0,0,0,0,12,20,8,
