2,0,0,0,12,1,0,0,13,7,8,2,2,0,0,0,
32,12,16,22,44,50,34,100,282,54,37,20,24,28,20,8,
60,45,47,74,93,106,50,60,130,222,388,146,71,76,72,132,
280,254,114,772,546,624,588,610,2146,880,795,614,222,230,276,57,
154,216,146,1150,1964,636,649,610,1573,1227,1499,392,294,249,149,90,
62,66,60,237,672,263,316,806,1428,2458,1137,578,368,532,152,1,
59,446,466,112,290,165,57,64,119,132,90,66,69,93,60,33,
156,139,152,693,912,2266,224,334,589,1039,864,560,613,794,610,200,
48,2,9,2573,1797,1506,108,14,93,150,298,364,382,421,268,0,
2446,45,27,91,171,160,38,40,106,279,169,401,472,611,172,24,
