0,0,0,0,9,5,0,2,22,4,2,0,0,0,0,0,
13,13,11,13,23,25,15,87,258,33,22,15,17,24,16,6,
42,42,32,70,113,116,50,57,124,209,374,154,70,83,62,98,
72,88,55,610,718,672,564,646,2078,810,718,597,206,257,216,44,
139,190,131,1139,1850,603,580,562,1662,1257,1458,350,248,288,154,85,
51,59,56,314,997,302,306,747,1410,2472,1140,560,329,510,180,20,
62,189,245,115,301,145,54,60,105,120,84,61,64,87,53,28,
210,148,166,807,1104,2310,301,427,792,1337,1034,735,848,1114,784,271,
27,0,0,2539,1778,1591,82,18,96,94,157,213,244,281,147,0,
2462,42,27,105,178,153,36,41,111,240,164,352,443,535,174,40,
