0,1,2,5,16,6,0,8,26,3,1,0,0,1,0,0,
17,8,12,22,32,45,42,246,372,39,23,17,20,22,10,10,
90,60,346,122,157,171,310,595,649,211,391,189,121,148,62,111,
77,31,57,114,177,174,891,1023,1710,1020,818,452,170,261,112,73,
37,23,20,90,78,68,424,235,436,276,266,127,76,83,30,36,
74,0,30,120,165,198,684,1032,1351,2121,653,379,285,359,55,18,
102,65,102,154,308,256,433,1019,843,770,648,648,483,329,69,58,
84,48,56,629,772,2149,102,126,209,137,194,321,754,701,333,74,
88,0,0,2461,1623,1554,77,99,224,101,539,748,655,687,285,11,
2482,21,0,128,173,189,66,95,175,118,264,617,556,478,130,54,
